Detection,Wazuh_ID
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
normal,"[1739398096.35137042,1739398096.35137539,1739398096.35138401,1739398096.35138898,1739398096.35140546,1739398096.35141302,1739398096.35142254,1739398096.35144836,1739398096.35145920,1739398096.35146404,1739398096.35147316,1739398096.35148830,1739398096.35149809,1739398096.35150458,1739398096.35150804,1739398096.35155391,1739398096.35155986,1739398096.35156748,1739398096.35157394,1739398096.35158961,1739398096.35160345,1739398096.35161199,1739398096.35163677,1739398096.35165734,1739398096.35166231,1739398096.35166496,1739398096.35167210,1739398096.35167816,1739398096.35168313,1739398096.35170453,1739398096.35170810,1739398096.35171805,1739398096.35172123,1739398096.35172441,1739398096.35173153,1739398096.35173440,1739398096.35173924,1739398096.35176897,1739398096.35178751,1739398096.35179016,1739398096.35179765,1739398096.35181320,1739398096.35181585,1739398096.35182082,1739398096.35182844,1739398096.35183466,1739398096.35183947,1739398096.35184209,1739398096.35186698,1739398096.35188416,1739398096.35188732,1739398096.35190498,1739398096.35191190,1739398096.35192538,1739398096.35193539,1739398096.35194253,1739398096.35194541,1739398096.35195332,1739398096.35197032,1739398096.35198008,1739398096.35198489,1739398096.35198751,1739398096.35199500,1739398096.35201694,1739398096.35204668,1739398096.35205647,1739398096.35207515,1739398096.35208678,1739398096.35209233,1739398096.35213133,1739398096.35213490,1739398096.35216120,1739398096.35219309,1739398096.35219616,1739398096.35220097,1739398096.35221073,1739398096.35223689,1739398096.35224703,1739398096.35226166,1739398096.35226523,1739398096.35227007,1739398096.35227756,1739398096.35229551,1739398096.35230562,1739398096.35232019,1739398096.35235625,1739398096.35236731,1739398096.35237726,1739398096.35238044,1739398096.35238362,1739398096.35238718,1739398096.35241743,1739398096.35245301,1739398096.35245966,1739398096.35246820,1739398096.35247442,1739398096.35247799,1739398096.35248918,1739398096.35249402,1739398096.35250346]"
